timestamp,sec,nanosec,pv_x,pv_y,pv_z,ov_x,ov_y,ov_z,ov_w,tcp_speedv_x,tcp_speedv_y,tcp_speedv_z,tcp_speedv,tcp_angularv_x,tcp_angularv_y,tcp_angularv_z,tcp_angularv,tcp_accelv__x,tcp_accelv__y,tcp_accelv__z,tcp_accelv,tcp_accelv_angular_x,tcp_accelv_angular_y,tcp_accelv_angular_z,tcp_accelv_angular,ps_x,ps_y,ps_z,os_x,os_y,os_z,os_w,tcp_speeds,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6,ap_x,ap_y,ap_z
1719851589501260820,,,,,,,,,,,,,,,,,,,,,,,,,,370.027,-641.959,1730.04,,,,,,,,,,,,,,
1719851589501550430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-70.8177,-20.861,-4.83078,88.5356,98.1227,56.7998,,,
1719851589502510146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.064231,0.607538,0.386581,0.690888,,,,,,,,,,
1719851589502522466,,,,,,,,,,,,,,,,,,,,,,,,,,370.023,-642.845,1730.04,,,,,,,,,,,,,,
1719851589502738989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-70.8403,-20.8088,-4.81178,88.5353,98.1439,56.7785,,,
1719851589503563943,,,,,,,,,,,,,,,,,,,,,,,,,,370.023,-642.845,1730.04,,,,,,,,,,,,,,
1719851589505526682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.064231,0.607538,0.386581,0.690888,,,,,,,,,,
1719851589505539098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.408,,,,,,,,,
1719851589508107957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0642183,0.607541,0.386579,0.690888,,,,,,,,,,
1719851589508120141,,,,,,,,,,,,,,,,,,,,,,,,,,370.022,-643.733,1730.04,,,,,,,,,,,,,,
1719851589508338128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-70.8626,-20.7561,-4.7924,88.5342,98.1665,56.7596,,,
1719851589511679188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0642119,0.607554,0.386575,0.69088,,,,,,,,,,
1719851589511692146,,,,,,,,,,,,,,,,,,,,,,,,,,370.023,-644.622,1730.03,,,,,,,,,,,,,,
1719851589511920512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-70.8848,-20.7035,-4.77319,88.5318,98.1878,56.7408,,,
1719851589514255843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0642178,0.607545,0.386579,0.690885,,,,,,,,,,
1719851589514267609,,,,,,,,,,,,,,,,,,,,,,,,,,370.025,-645.508,1730.04,,,,,,,,,,,,,,
1719851589514486876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-70.9068,-20.6509,-4.75415,88.5318,98.2094,56.72,,,
1719851589515340480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0642178,0.607545,0.386579,0.690885,,,,,,,,,,
1719851589515353688,,,,,,,,,,,,,,,,,,,,,,,,,,370.025,-645.508,1730.04,,,,,,,,,,,,,,
1719851589515545581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-70.9068,-20.6509,-4.75415,88.5318,98.2094,56.72,,,
1719851589516373738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0642178,0.607545,0.386579,0.690885,,,,,,,,,,
1719851589516385430,,,,,,,,,,,,,,,,,,,,,,,,,,370.025,-645.508,1730.04,,,,,,,,,,,,,,
1719851589517280171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.408,,,,,,,,,
1719851589517450970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-70.9068,-20.6509,-4.75415,88.5318,98.2094,56.72,,,
1719851589519967410,,,,,,,,,,,,,,,,,,,,,,,,,,370.031,-646.398,1730.04,,,,,,,,,,,,,,
1719851589520005113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0642156,0.607545,0.386587,0.69088,,,,,,,,,,
1719851589520097151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.408,,,,,,,,,
1719851589524619716,,,,,,,,,,,,,,,,,,,,,,,,,,370.026,-647.29,1730.04,,,,,,,,,,,,,,
1719851589524909760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0642097,0.60755,0.386581,0.69088,,,,,,,,,,
1719851589525367609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.408,,,,,,,,,
1719851589525540205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-70.9511,-20.5451,-4.71594,88.5288,98.2532,56.6808,,,
1719851589528008213,,,,,,,,,,,,,,,,,,,,,,,,,,370.021,-648.175,1730.04,,,,,,,,,,,,,,
1719851589529386501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0642169,0.607546,0.386585,0.69088,,,,,,,,,,
1719851589529453018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.866,,,,,,,,,
1719851589530506864,,,,,,,,,,,,,,,,,,,,,,,,,,370.023,-649.069,1730.04,,,,,,,,,,,,,,
1719851589530668826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0642186,0.607547,0.386581,0.690882,,,,,,,,,,
1719851589530745668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.866,,,,,,,,,
1719851589531468029,,,,,,,,,,,,,,,,,,,,,,,,,,370.023,-649.069,1730.04,,,,,,,,,,,,,,
1719851589531516030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0642186,0.607547,0.386581,0.690882,,,,,,,,,,
1719851589531794374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-70.9954,-20.4398,-4.67789,88.5272,98.2958,56.6404,,,
1719851589532552806,,,,,,,,,,,,,,,,,,,,,,,,,,370.023,-649.069,1730.04,,,,,,,,,,,,,,
1719851589532622940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0642186,0.607547,0.386581,0.690882,,,,,,,,,,
1719851589532818304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-70.9954,-20.4398,-4.67789,88.5272,98.2958,56.6404,,,
1719851589534726707,,,,,,,,,,,,,,,,,,,,,,,,,,370.022,-649.968,1730.04,,,,,,,,,,,,,,
1719851589534799129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0642278,0.607548,0.386584,0.690878,,,,,,,,,,
1719851589537335767,,,,,,,,,,,,,,,,,,,,,,,,,,370.022,-649.968,1730.04,,,,,,,,,,,,,,
1719851589538328931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0642278,0.607548,0.386584,0.690878,,,,,,,,,,
1719851589538369321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.866,,,,,,,,,
1719851589541841858,,,,,,,,,,,,,,,,,,,,,,,,,,370.023,-651.754,1730.03,,,,,,,,,,,,,,
1719851589541897212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0642242,0.607557,0.386581,0.690872,,,,,,,,,,
1719851589542088159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-71.04,-20.3337,-4.63997,88.524,98.3378,56.6002,,,
1719851589542989668,,,,,,,,,,,,,,,,,,,,,,,,,,370.023,-651.754,1730.03,,,,,,,,,,,,,,
1719851589543045550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0642242,0.607557,0.386581,0.690872,,,,,,,,,,
1719851589543230175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-71.0617,-20.2806,-4.62093,88.5224,98.3594,56.5809,,,
1719851589544086309,,,,,,,,,,,,,,,,,,,,,,,,,,370.023,-651.754,1730.03,,,,,,,,,,,,,,
1719851589544143264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0642242,0.607557,0.386581,0.690872,,,,,,,,,,
1719851589544315232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-71.0617,-20.2806,-4.62093,88.5224,98.3594,56.5809,,,
1719851589546876892,,,,,,,,,,,,,,,,,,,,,,,,,,370.023,-651.754,1730.03,,,,,,,,,,,,,,
1719851589546948962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0642279,0.607556,0.386578,0.690875,,,,,,,,,,
1719851589547147042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-71.0617,-20.2806,-4.62093,88.5224,98.3594,56.5809,,,
1719851589551345414,,,,,,,,,,,,,,,,,,,,,,,,,,370.024,-652.652,1730.03,,,,,,,,,,,,,,
1719851589551417895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0642279,0.607556,0.386578,0.690875,,,,,,,,,,
1719851589551610774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-71.0837,-20.2274,-4.60197,88.5217,98.3803,56.5611,,,
1719851589554039524,,,,,,,,,,,,,,,,,,,,,,,,,,370.024,-654.439,1730.03,,,,,,,,,,,,,,
1719851589554104462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0642253,0.607559,0.386577,0.690872,,,,,,,,,,
1719851589554191255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.477,,,,,,,,,
1719851589554458943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-71.1274,-20.1214,-4.56417,88.5191,98.423,56.5221,,,
1719851589556050999,,,,,,,,,,,,,,,,,,,,,,,,,,370.024,-654.439,1730.03,,,,,,,,,,,,,,
1719851589556126590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0642253,0.607559,0.386577,0.690872,,,,,,,,,,
1719851589556322598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-71.1274,-20.1214,-4.56417,88.5191,98.423,56.5221,,,
1719851589557475140,,,,,,,,,,,,,,,,,,,,,,,,,,370.024,-654.439,1730.03,,,,,,,,,,,,,,
1719851589557560400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0642253,0.607559,0.386577,0.690872,,,,,,,,,,
1719851589558567091,,,,,,,,,,,,,,,,,,,,,,,,,,370.026,-655.331,1730.04,,,,,,,,,,,,,,
1719851589558641488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0642259,0.607556,0.38658,0.690874,,,,,,,,,,
1719851589558864986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-71.149,-20.0683,-4.54571,88.5183,98.4443,56.5026,,,
1719851589561391474,,,,,,,,,,,,,,,,,,,,,,,,,,370.026,-655.331,1730.04,,,,,,,,,,,,,,
1719851589561470631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0642259,0.607556,0.38658,0.690874,,,,,,,,,,
1719851589561662703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-71.149,-20.0683,-4.54571,88.5183,98.4443,56.5026,,,
1719851589563946154,,,,,,,,,,,,,,,,,,,,,,,,,,370.025,-656.221,1730.04,,,,,,,,,,,,,,
1719851589564038752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0642198,0.607559,0.386582,0.69087,,,,,,,,,,
1719851589565710573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-71.1708,-20.0153,-4.52734,88.5165,98.466,56.4838,,,
1719851589567712749,,,,,,,,,,,,,,,,,,,,,,,,,,370.026,-657.12,1730.04,,,,,,,,,,,,,,
1719851589567778014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0642221,0.607555,0.386583,0.690873,,,,,,,,,,
1719851589567984562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-71.1925,-19.962,-4.50859,88.5158,98.4872,56.464,,,
1719851589568726154,,,,,,,,,,,,,,,,,,,,,,,,,,370.026,-657.12,1730.04,,,,,,,,,,,,,,
1719851589568815940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0642221,0.607555,0.386583,0.690873,,,,,,,,,,
1719851589568903608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.477,,,,,,,,,
1719851589569105029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-71.1925,-19.962,-4.50859,88.5158,98.4872,56.464,,,
1719851589571105717,,,,,,,,,,,,,,,,,,,,,,,,,,370.027,-658.012,1730.03,,,,,,,,,,,,,,
1719851589571167816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.477,,,,,,,,,
1719851589573823641,,,,,,,,,,,,,,,,,,,,,,,,,,370.027,-658.012,1730.03,,,,,,,,,,,,,,
1719851589573888281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0642243,0.60756,0.386582,0.690869,,,,,,,,,,
1719851589573968342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.477,,,,,,,,,
1719851589576939033,,,,,,,,,,,,,,,,,,,,,,,,,,370.026,-658.909,1730.03,,,,,,,,,,,,,,
1719851589577026453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0642182,0.607561,0.386581,0.69087,,,,,,,,,,
1719851589577782012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-71.2357,-19.8558,-4.47109,88.5128,98.5294,56.4255,,,
1719851589578919845,,,,,,,,,,,,,,,,,,,,,,,,,,370.025,-659.806,1730.03,,,,,,,,,,,,,,
1719851589578993194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0642214,0.607564,0.38658,0.690867,,,,,,,,,,
1719851589579063892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.087,,,,,,,,,
1719851589579990933,,,,,,,,,,,,,,,,,,,,,,,,,,370.025,-659.806,1730.03,,,,,,,,,,,,,,
1719851589580052544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0642214,0.607564,0.38658,0.690867,,,,,,,,,,
1719851589580253358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-71.2575,-19.8026,-4.45254,88.5113,98.5501,56.4061,,,
1719851589581001123,,,,,,,,,,,,,,,,,,,,,,,,,,370.025,-659.806,1730.03,,,,,,,,,,,,,,
1719851589581068153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0642214,0.607564,0.38658,0.690867,,,,,,,,,,
1719851589581144456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.087,,,,,,,,,
1719851589581338600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-71.2575,-19.8026,-4.45254,88.5113,98.5501,56.4061,,,
1719851589582430829,,,,,,,,,,,,,,,,,,,,,,,,,,370.022,-660.695,1730.03,,,,,,,,,,,,,,
1719851589582481063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0642243,0.607562,0.38658,0.690869,,,,,,,,,,
1719851589582543762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.087,,,,,,,,,
1719851589582745143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-71.2791,-19.7498,-4.43413,88.5104,98.5709,56.3866,,,
1719851589584943799,,,,,,,,,,,,,,,,,,,,,,,,,,370.022,-660.695,1730.03,,,,,,,,,,,,,,
1719851589585000870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0642243,0.607562,0.38658,0.690869,,,,,,,,,,
1719851589586294225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.087,,,,,,,,,
1719851589586432000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-71.2791,-19.7498,-4.43413,88.5104,98.5709,56.3866,,,
1719851589589687379,,,,,,,,,,,,,,,,,,,,,,,,,,370.019,-661.586,1730.03,,,,,,,,,,,,,,
1719851589589738082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0642271,0.607563,0.38658,0.690867,,,,,,,,,,
1719851589589928334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-71.3007,-19.6969,-4.41588,88.509,98.5918,56.3674,,,
1719851589594482169,,,,,,,,,,,,,,,,,,,,,,,,,,370.019,-662.479,1730.03,,,,,,,,,,,,,,
1719851589594543164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0642251,0.607565,0.38658,0.690866,,,,,,,,,,
1719851589594622254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.087,,,,,,,,,
1719851589594851906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-71.3221,-19.6439,-4.39759,88.5076,98.6127,56.3485,,,
1719851589595738617,,,,,,,,,,,,,,,,,,,,,,,,,,370.017,-663.375,1730.03,,,,,,,,,,,,,,
1719851589595801962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0642284,0.607566,0.386577,0.690867,,,,,,,,,,
1719851589595987144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-71.3437,-19.5908,-4.37921,88.5064,98.6332,56.3294,,,
1719851589596739405,,,,,,,,,,,,,,,,,,,,,,,,,,370.017,-663.375,1730.03,,,,,,,,,,,,,,
1719851589596826312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0642284,0.607566,0.386577,0.690867,,,,,,,,,,
1719851589597012039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-71.3437,-19.5908,-4.37921,88.5064,98.6332,56.3294,,,
1719851589598419406,,,,,,,,,,,,,,,,,,,,,,,,,,370.017,-664.27,1730.04,,,,,,,,,,,,,,
1719851589598481900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0642301,0.607566,0.38658,0.690864,,,,,,,,,,
1719851589599289120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.545,,,,,,,,,
1719851589599457613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-71.3437,-19.5908,-4.37921,88.5064,98.6332,56.3294,,,
1719851589600896670,,,,,,,,,,,,,,,,,,,,,,,,,,370.017,-664.27,1730.04,,,,,,,,,,,,,,
1719851589600961643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0642301,0.607566,0.38658,0.690864,,,,,,,,,,
1719851589601149456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-71.365,-19.5375,-4.36104,88.5049,98.654,56.3101,,,
1719851589604482003,,,,,,,,,,,,,,,,,,,,,,,,,,370.017,-665.161,1730.03,,,,,,,,,,,,,,
1719851589604551018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.064222,0.607561,0.386584,0.690868,,,,,,,,,,
1719851589604771499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-71.3862,-19.4843,-4.34267,88.5041,98.6758,56.2912,,,
1719851589607122193,,,,,,,,,,,,,,,,,,,,,,,,,,370.017,-666.057,1730.03,,,,,,,,,,,,,,
1719851589607182036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0642215,0.607561,0.386584,0.690867,,,,,,,,,,
1719851589607277289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.545,,,,,,,,,
1719851589607513891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-71.4075,-19.4311,-4.32434,88.5028,98.6966,56.2721,,,
1719851589608215076,,,,,,,,,,,,,,,,,,,,,,,,,,370.017,-666.057,1730.03,,,,,,,,,,,,,,
1719851589608274396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0642215,0.607561,0.386584,0.690867,,,,,,,,,,
1719851589608350660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.545,,,,,,,,,
1719851589608557365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-71.4075,-19.4311,-4.32434,88.5028,98.6966,56.2721,,,
1719851589609349145,,,,,,,,,,,,,,,,,,,,,,,,,,370.017,-666.057,1730.03,,,,,,,,,,,,,,
1719851589609411598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0642215,0.607561,0.386584,0.690867,,,,,,,,,,
1719851589609752576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.545,,,,,,,,,
1719851589609948671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-71.4075,-19.4311,-4.32434,88.5028,98.6966,56.2721,,,
1719851589611906883,,,,,,,,,,,,,,,,,,,,,,,,,,370.011,-666.96,1730.03,,,,,,,,,,,,,,
1719851589611984730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0642348,0.607568,0.386585,0.69086,,,,,,,,,,
1719851589612154502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-71.4293,-19.3778,-4.30604,88.5005,98.7166,56.252,,,
1719851589616851956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0642374,0.607561,0.386583,0.690867,,,,,,,,,,
1719851589616883783,,,,,,,,,,,,,,,,,,,,,,,,,,370.011,-667.856,1730.03,,,,,,,,,,,,,,
1719851589619907565,,,,,,,,,,,,,,,,,,,,,,,,,,370.012,-668.753,1730.03,,,,,,,,,,,,,,
1719851589620809657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.545,,,,,,,,,
1719851589621696833,,,,,,,,,,,,,,,,,,,,,,,,,,370.012,-668.753,1730.03,,,,,,,,,,,,,,
1719851589622053729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-71.4716,-19.2708,-4.26971,88.4989,98.7589,56.2145,,,
1719851589623291683,,,,,,,,,,,,,,,,,,,,,,,,,,370.011,-669.654,1730.03,,,,,,,,,,,,,,
1719851589623456456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-71.4929,-19.2175,-4.25142,88.4968,98.7786,56.1955,,,
1719851589624301680,,,,,,,,,,,,,,,,,,,,,,,,,,370.011,-669.654,1730.03,,,,,,,,,,,,,,
1719851589624422214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-71.4929,-19.2175,-4.25142,88.4968,98.7786,56.1955,,,
1719851589628118116,,,,,,,,,,,,,,,,,,,,,,,,,,370.009,-670.547,1730.03,,,,,,,,,,,,,,
1719851589628297745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-71.4929,-19.2175,-4.25142,88.4968,98.7786,56.1955,,,
1719851589630805204,,,,,,,,,,,,,,,,,,,,,,,,,,370.009,-670.547,1730.03,,,,,,,,,,,,,,
1719851589632781242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0642279,0.607571,0.386586,0.690857,,,,,,,,,,
1719851589635631686,,,,,,,,,,,,,,,,,,,,,,,,,,370.012,-672.35,1730.04,,,,,,,,,,,,,,
1719851589635959216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-71.556,-19.0569,-4.19767,88.4945,98.8399,56.1397,,,
1719851589636443241,,,,,,,,,,,,,,,,,,,,,,,,,,370.012,-672.35,1730.04,,,,,,,,,,,,,,
1719851589636903280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.155,,,,,,,,,
1719851589636991374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-71.556,-19.0569,-4.19767,88.4945,98.8399,56.1397,,,
1719851589638302303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0642331,0.607559,0.386576,0.690872,,,,,,,,,,
1719851589638331847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.155,,,,,,,,,
1719851589638338949,,,,,,,,,,,,,,,,,,,,,,,,,,370.012,-672.35,1730.04,,,,,,,,,,,,,,
1719851589638418138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-71.556,-19.0569,-4.19767,88.4945,98.8399,56.1397,,,
1719851589639778783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0642275,0.607564,0.386579,0.690867,,,,,,,,,,
1719851589639811175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.155,,,,,,,,,
1719851589639819524,,,,,,,,,,,,,,,,,,,,,,,,,,370.012,-673.253,1730.03,,,,,,,,,,,,,,
1719851589643242659,,,,,,,,,,,,,,,,,,,,,,,,,,370.012,-673.253,1730.03,,,,,,,,,,,,,,
1719851589643323491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0642275,0.607564,0.386579,0.690867,,,,,,,,,,
1719851589643385814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.155,,,,,,,,,
1719851589643576386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-71.5771,-19.0031,-4.17963,88.4922,98.8609,56.1212,,,
1719851589646646701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0642288,0.607571,0.386576,0.690862,,,,,,,,,,
1719851589646680247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.765,,,,,,,,,
1719851589646689324,,,,,,,,,,,,,,,,,,,,,,,,,,370.013,-674.153,1730.03,,,,,,,,,,,,,,
1719851589649310811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0642326,0.607582,0.386574,0.690854,,,,,,,,,,
1719851589649345610,,,,,,,,,,,,,,,,,,,,,,,,,,370.012,-675.056,1730.02,,,,,,,,,,,,,,
1719851589649395818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-71.619,-18.8961,-4.14363,88.4874,98.9003,56.084,,,
1719851589650764741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0642294,0.607574,0.386574,0.690861,,,,,,,,,,
1719851589650802708,,,,,,,,,,,,,,,,,,,,,,,,,,370.012,-675.056,1730.02,,,,,,,,,,,,,,
1719851589650857379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-71.619,-18.8961,-4.14363,88.4874,98.9003,56.084,,,
1719851589651856423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0642294,0.607574,0.386574,0.690861,,,,,,,,,,
1719851589651889805,,,,,,,,,,,,,,,,,,,,,,,,,,370.014,-675.959,1730.03,,,,,,,,,,,,,,
1719851589651947862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.765,,,,,,,,,
1719851589652030754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-71.6398,-18.8421,-4.12597,88.4872,98.9212,56.0657,,,
1719851589656513456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0642294,0.607574,0.386574,0.690861,,,,,,,,,,
1719851589656546073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.765,,,,,,,,,
1719851589656554745,,,,,,,,,,,,,,,,,,,,,,,,,,370.014,-675.959,1730.03,,,,,,,,,,,,,,
1719851589659160308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0642249,0.60757,0.386581,0.690861,,,,,,,,,,
1719851589659194218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.765,,,,,,,,,
1719851589659205461,,,,,,,,,,,,,,,,,,,,,,,,,,370.014,-677.764,1730.03,,,,,,,,,,,,,,
1719851589659516095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-71.6815,-18.7345,-4.09022,88.4844,98.9627,56.0281,,,
1719851589661776416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0642249,0.60757,0.386581,0.690861,,,,,,,,,,
1719851589661803911,,,,,,,,,,,,,,,,,,,,,,,,,,370.014,-677.764,1730.03,,,,,,,,,,,,,,
1719851589661844962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-71.6815,-18.7345,-4.09022,88.4844,98.9627,56.0281,,,
1719851589663257313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0642207,0.607573,0.386577,0.690861,,,,,,,,,,
1719851589663281978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.765,,,,,,,,,
1719851589663289300,,,,,,,,,,,,,,,,,,,,,,,,,,370.014,-678.668,1730.03,,,,,,,,,,,,,,
1719851589663341089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-71.7023,-18.6806,-4.0726,88.483,98.983,56.0105,,,
